VentaID,FechaVenta,ClienteID,EmpleadoID,SucursalID,ProductoID,Cantidad,PrecioUnitario,ImporteTotal,CanalVenta,MedioPago,Moneda,Year,Month
1405,2024-06-29,20,36,4,1035,2,402900,805800,Mostrador,Tarjeta crédito,USD,2024,6
1406,2023-12-25,244,44,3,1220,1,70280,70280,Online,Cheque,USD,2023,12
1407,2024-11-19,889,16,1,1185,3,4719260,14157780,Online,Tarjeta débito,USD,2024,11
1408,2024-11-08,457,24,3,1005,3,2578980,7736940,Online,Cheque,USD,2024,11
1409,2024-04-04,173,7,2,1071,1,1725420,1725420,Campo,Tarjeta crédito,ARS,2024,4
1410,2024-11-25,445,14,1,1109,5,1575630,7878150,Campo,Transferencia,ARS,2024,11
1411,2023-08-14,122,47,1,1241,4,147410,589640,Teléfono,Tarjeta crédito,USD,2023,8
1412,2023-05-03,184,19,1,1297,1,1753360,1753360,Teléfono,Efectivo,USD,2023,5
1413,2023-10-23,308,19,1,1258,1,4333470,4333470,Mostrador,Tarjeta crédito,USD,2023,10
1414,2023-03-04,68,2,1,1193,1,1901320,1901320,Campo,Efectivo,USD,2023,3
1415,2024-02-04,805,5,1,1168,1,4121390,4121390,Online,Tarjeta crédito,ARS,2024,2
1416,2024-12-14,850,32,1,1167,3,406430,1219290,Teléfono,Efectivo,USD,2024,12
1417,2023-02-13,159,27,4,1236,2,47210,94420,Teléfono,Cheque,ARS,2023,2
1418,2023-05-14,49,2,1,1294,2,2012510,4025020,Teléfono,Tarjeta crédito,ARS,2023,5
1419,2023-12-19,181,38,4,1298,1,2408170,2408170,Online,Efectivo,USD,2023,12
1420,2024-12-13,807,28,2,1248,1,185090,185090,Online,Tarjeta débito,ARS,2024,12
1421,2023-11-11,394,1,4,1165,1,5654830,5654830,Mostrador,Transferencia,ARS,2023,11
1422,2024-01-09,393,19,1,1110,1,4267580,4267580,Mostrador,Tarjeta débito,ARS,2024,1
1423,2023-02-15,348,27,4,1071,1,261650,261650,Campo,Cheque,ARS,2023,2
1424,2023-06-12,141,45,2,1231,5,4599350,22996750,Mostrador,Efectivo,USD,2023,6
1425,2024-12-28,530,53,4,1055,1,293080,293080,Teléfono,Tarjeta crédito,USD,2024,12
1426,2024-12-22,652,43,1,1182,1,4374090,4374090,Online,Efectivo,ARS,2024,12
1427,2023-01-06,72,14,1,1022,3,126420,379260,Mostrador,Tarjeta débito,ARS,2023,1
1428,2024-12-18,471,57,4,1283,1,2826380,2826380,Online,Cheque,USD,2024,12
1429,2024-06-02,754,49,1,1105,2,156480,312960,Campo,Transferencia,ARS,2024,6
1430,2024-11-25,773,22,2,1175,1,168970,168970,Online,Transferencia,USD,2024,11
1431,2023-12-19,263,35,1,1294,5,4443640,22218200,Teléfono,Tarjeta débito,ARS,2023,12
1432,2024-01-18,143,60,3,1039,4,3053190,12212760,Mostrador,Cheque,ARS,2024,1
1433,2023-12-29,195,46,4,1060,1,37020,37020,Online,Tarjeta crédito,ARS,2023,12
1434,2024-07-02,146,22,2,1300,3,237990,713970,Mostrador,Cheque,ARS,2024,7
1435,2023-06-03,294,13,4,1299,1,283680,283680,Campo,Tarjeta débito,ARS,2023,6
1436,2023-02-02,26,34,2,1212,1,305620,305620,Teléfono,Cheque,ARS,2023,2
1437,2023-11-09,59,22,2,1155,2,135760,271520,Online,Tarjeta débito,USD,2023,11
1438,2024-08-13,564,9,4,1173,5,385100,1925500,Teléfono,Tarjeta débito,USD,2024,8
1439,2023-08-10,149,13,4,1023,3,358570,1075710,Teléfono,Transferencia,ARS,2023,8
1440,2024-07-09,913,13,4,1240,4,3025690,12102760,Online,Efectivo,ARS,2024,7
1441,2024-12-23,107,30,1,1209,1,3917760,3917760,Online,Cheque,ARS,2024,12
1442,2023-04-14,318,45,2,1122,5,247230,1236150,Online,Efectivo,ARS,2023,4
1443,2024-07-08,59,2,1,1253,4,133060,532240,Mostrador,Cheque,ARS,2024,7
1444,2023-12-16,258,5,1,1141,5,6674050,33370250,Teléfono,Transferencia,USD,2023,12
1445,2024-11-25,960,56,2,1127,1,2767630,2767630,Teléfono,Efectivo,USD,2024,11
1446,2023-07-14,281,13,4,1062,1,4169450,4169450,Online,Efectivo,ARS,2023,7
1447,2024-07-30,425,46,4,1153,2,355440,710880,Teléfono,Cheque,ARS,2024,7
1448,2024-11-17,531,14,1,1214,1,2201240,2201240,Teléfono,Tarjeta débito,ARS,2024,11
1449,2024-12-16,166,20,1,1249,1,233380,233380,Online,Tarjeta débito,ARS,2024,12
1450,2024-07-20,25,57,4,1048,2,2470670,4941340,Campo,Efectivo,ARS,2024,7
1451,2023-12-31,4,35,1,1255,4,5301390,21205560,Online,Cheque,ARS,2023,12
1452,2024-05-09,3,18,3,1017,1,202110,202110,Mostrador,Tarjeta crédito,USD,2024,5
1453,2024-11-26,418,52,1,1296,1,76430,76430,Campo,Cheque,ARS,2024,11
1454,2024-03-18,362,5,1,1258,3,3376460,10129380,Mostrador,Tarjeta débito,ARS,2024,3
1455,2023-02-03,394,33,4,1133,3,5104250,15312750,Teléfono,Cheque,ARS,2023,2
1456,2024-12-13,369,16,1,1069,5,119430,597150,Teléfono,Efectivo,ARS,2024,12
1457,2024-07-27,539,19,1,1085,5,205820,1029100,Online,Tarjeta débito,ARS,2024,7
1458,2024-07-13,880,21,1,1282,1,2539510,2539510,Online,Tarjeta débito,ARS,2024,7
1459,2023-08-25,346,53,4,1208,1,79370,79370,Mostrador,Transferencia,USD,2023,8
1460,2024-06-23,731,25,4,1040,4,2832840,11331360,Teléfono,Tarjeta crédito,USD,2024,6
1461,2023-12-03,385,32,1,1096,1,154900,154900,Mostrador,Tarjeta débito,USD,2023,12
1462,2024-06-15,44,14,1,1250,3,278450,835350,Teléfono,Efectivo,USD,2024,6
1463,2023-04-27,212,42,3,1136,1,206800,206800,Online,Tarjeta crédito,ARS,2023,4
1464,2024-06-22,564,20,1,1073,1,393480,393480,Mostrador,Tarjeta débito,ARS,2024,6
1465,2024-12-31,153,57,4,1085,5,2596360,12981800,Online,Transferencia,ARS,2024,12
1466,2023-02-22,202,15,1,1273,1,2506220,2506220,Teléfono,Tarjeta débito,ARS,2023,2
1467,2024-12-25,321,47,1,1169,1,342820,342820,Campo,Tarjeta débito,ARS,2024,12
1468,2023-12-06,11,25,4,1103,1,385110,385110,Teléfono,Tarjeta crédito,USD,2023,12
1469,2024-11-26,580,52,1,1198,5,307840,1539200,Campo,Cheque,USD,2024,11
1470,2024-11-02,227,25,4,1048,3,4103530,12310590,Online,Cheque,USD,2024,11
1471,2024-03-15,633,35,1,1106,1,130730,130730,Online,Transferencia,ARS,2024,3
1472,2024-09-19,333,16,1,1101,1,237640,237640,Campo,Transferencia,ARS,2024,9
1473,2024-11-28,469,53,4,1235,5,409050,2045250,Online,Efectivo,USD,2024,11
1474,2023-12-05,15,2,1,1280,2,43040,86080,Campo,Tarjeta débito,ARS,2023,12
1475,2023-11-14,57,57,4,1214,2,123680,247360,Online,Transferencia,ARS,2023,11
1476,2024-07-03,330,21,1,1106,1,420500,420500,Teléfono,Tarjeta débito,ARS,2024,7
1477,2024-11-09,64,42,3,1035,1,308780,308780,Campo,Tarjeta crédito,ARS,2024,11
1478,2024-10-15,230,57,4,1157,2,141770,283540,Online,Tarjeta débito,ARS,2024,10
1479,2024-11-06,11,32,1,1273,1,144020,144020,Campo,Cheque,USD,2024,11
1480,2023-12-14,121,4,4,1240,1,3539110,3539110,Teléfono,Tarjeta crédito,USD,2023,12
1481,2024-11-12,224,18,3,1207,1,2703830,2703830,Campo,Cheque,USD,2024,11
1482,2023-05-12,225,35,1,1245,3,169190,507570,Teléfono,Transferencia,USD,2023,5
1483,2024-02-19,637,60,3,1093,1,4242970,4242970,Teléfono,Cheque,USD,2024,2
1484,2023-01-07,148,29,3,1109,1,2212640,2212640,Online,Tarjeta crédito,USD,2023,1
1485,2023-11-14,228,52,1,1135,1,4045730,4045730,Mostrador,Transferencia,ARS,2023,11
1486,2023-11-25,30,16,1,1114,4,4035630,16142520,Teléfono,Tarjeta débito,USD,2023,11
1487,2023-12-03,10,16,1,1024,2,6057650,12115300,Online,Efectivo,USD,2023,12
1488,2024-08-02,54,52,1,1293,1,124920,124920,Teléfono,Transferencia,USD,2024,8
1489,2023-12-01,186,9,4,1252,1,142630,142630,Campo,Tarjeta débito,USD,2023,12
1490,2023-12-18,207,26,2,1267,3,3399880,10199640,Online,Tarjeta débito,USD,2023,12
1491,2023-09-18,255,53,4,1209,1,412790,412790,Teléfono,Transferencia,ARS,2023,9
1492,2023-11-27,157,51,1,1055,1,4821390,4821390,Campo,Transferencia,USD,2023,11
1493,2023-09-07,129,52,1,1027,1,219780,219780,Online,Tarjeta débito,USD,2023,9
1494,2023-03-22,58,53,4,1197,3,23360,70080,Mostrador,Cheque,USD,2023,3
1495,2024-04-23,405,7,2,1002,3,3622550,10867650,Online,Transferencia,USD,2024,4
1496,2024-07-04,399,48,2,1068,3,4138000,12414000,Online,Tarjeta débito,ARS,2024,7
1497,2024-05-11,707,30,1,1148,1,4103530,4103530,Teléfono,Transferencia,ARS,2024,5
1498,2023-12-22,388,47,1,1155,1,369200,369200,Online,Tarjeta débito,USD,2023,12
1499,2023-11-29,76,52,1,1104,2,2844050,5688100,Online,Tarjeta débito,ARS,2023,11
1500,2024-11-24,89,9,4,1130,5,320530,1602650,Online,Transferencia,USD,2024,11
1501,2024-01-22,866,32,1,1083,2,5725930,11451860,Mostrador,Efectivo,USD,2024,1
1502,2023-12-26,81,38,4,1042,5,357040,1785200,Mostrador,Cheque,USD,2023,12
1503,2023-01-29,186,9,4,1156,1,2539510,2539510,Online,Efectivo,ARS,2023,1
1504,2023-11-18,326,43,1,1157,1,302810,302810,Teléfono,Tarjeta débito,USD,2023,11
1505,2023-11-29,268,39,2,1107,5,168810,844050,Mostrador,Cheque,ARS,2023,11
1506,2023-12-04,383,9,4,1284,3,4503400,13510200,Campo,Tarjeta débito,ARS,2023,12
1507,2024-03-29,79,1,4,1188,2,5146700,10293400,Campo,Efectivo,ARS,2024,3
1508,2024-02-07,145,35,1,1105,1,188720,188720,Online,Transferencia,ARS,2024,2
1509,2024-04-28,641,51,1,1112,3,321130,963390,Campo,Tarjeta crédito,ARS,2024,4
1510,2024-10-18,14,47,1,1133,1,5393470,5393470,Mostrador,Cheque,ARS,2024,10
1511,2024-11-10,631,30,1,1271,1,298120,298120,Mostrador,Cheque,ARS,2024,11
1512,2024-08-27,2,17,3,1110,1,2168800,2168800,Teléfono,Cheque,ARS,2024,8
1513,2024-12-19,516,9,4,1073,2,2980180,5960360,Online,Transferencia,ARS,2024,12
1514,2023-01-21,244,21,1,1131,2,241640,483280,Campo,Tarjeta crédito,USD,2023,1
1515,2023-08-03,66,25,4,1293,3,168010,504030,Teléfono,Efectivo,ARS,2023,8
1516,2023-01-09,246,50,3,1143,1,53170,53170,Mostrador,Efectivo,ARS,2023,1
1517,2024-06-11,602,20,1,1260,5,284940,1424700,Online,Transferencia,ARS,2024,6
1518,2024-12-04,430,5,1,1245,1,5472290,5472290,Mostrador,Transferencia,USD,2024,12
1519,2023-09-25,178,9,4,1127,4,2899500,11598000,Campo,Tarjeta débito,ARS,2023,9
1520,2024-12-11,572,57,4,1155,5,5101010,25505050,Campo,Tarjeta débito,ARS,2024,12
1521,2023-03-08,232,9,4,1149,1,143310,143310,Campo,Transferencia,ARS,2023,3
1522,2024-12-14,436,43,1,1060,5,122210,611050,Teléfono,Tarjeta débito,USD,2024,12
1523,2023-11-21,353,47,1,1086,4,216880,867520,Mostrador,Tarjeta débito,USD,2023,11
1524,2023-04-22,176,5,1,1192,2,305210,610420,Mostrador,Cheque,USD,2023,4
1525,2023-12-28,167,58,3,1079,2,92790,185580,Mostrador,Tarjeta débito,ARS,2023,12
1526,2023-10-09,383,36,4,1182,1,54290,54290,Teléfono,Cheque,ARS,2023,10
1527,2023-11-03,198,52,1,1287,1,339050,339050,Mostrador,Cheque,ARS,2023,11
1528,2023-11-09,60,33,4,1273,5,5178580,25892900,Online,Tarjeta débito,ARS,2023,11
1529,2024-11-07,926,55,2,1255,5,189760,948800,Campo,Tarjeta crédito,USD,2024,11
1530,2024-02-13,470,57,4,1007,1,86920,86920,Teléfono,Efectivo,USD,2024,2
1531,2023-11-10,83,1,4,1126,1,160260,160260,Teléfono,Cheque,USD,2023,11
1532,2024-05-01,74,47,1,1083,1,3918710,3918710,Campo,Efectivo,USD,2024,5
1533,2024-08-25,311,33,4,1028,2,98930,197860,Campo,Tarjeta débito,ARS,2024,8
1534,2023-10-27,26,49,1,1266,4,209120,836480,Campo,Cheque,USD,2023,10
1535,2023-12-08,377,35,1,1283,1,5467090,5467090,Mostrador,Cheque,ARS,2023,12
1536,2023-05-14,243,36,4,1251,4,3112770,12451080,Online,Tarjeta crédito,USD,2023,5
1537,2023-07-18,323,33,4,1188,1,94530,94530,Online,Tarjeta crédito,ARS,2023,7
1538,2024-07-18,628,54,2,1299,3,209630,628890,Campo,Efectivo,ARS,2024,7
1539,2023-07-19,323,3,3,1069,4,2673760,10695040,Mostrador,Tarjeta débito,USD,2023,7
1540,2024-01-29,180,33,4,1155,1,6286190,6286190,Online,Tarjeta crédito,USD,2024,1
1541,2024-08-17,774,46,4,1216,1,351310,351310,Mostrador,Efectivo,ARS,2024,8
1542,2023-04-28,114,16,1,1099,4,142540,570160,Online,Tarjeta crédito,ARS,2023,4
1543,2024-03-15,266,36,4,1193,1,115120,115120,Online,Transferencia,ARS,2024,3
1544,2023-10-09,38,48,2,1227,5,3100750,15503750,Online,Tarjeta crédito,ARS,2023,10
1545,2024-12-21,380,34,2,1182,1,5286940,5286940,Campo,Tarjeta crédito,ARS,2024,12
1546,2023-12-27,77,52,1,1079,1,198730,198730,Teléfono,Tarjeta crédito,USD,2023,12
1547,2024-11-08,614,22,2,1093,1,1928200,1928200,Teléfono,Transferencia,USD,2024,11
1548,2024-02-25,524,46,4,1143,5,202660,1013300,Teléfono,Tarjeta crédito,USD,2024,2
1549,2023-02-17,302,39,2,1203,1,132620,132620,Mostrador,Cheque,ARS,2023,2
1550,2024-05-26,49,6,4,1132,5,2322200,11611000,Mostrador,Cheque,USD,2024,5
1551,2024-12-18,254,20,1,1267,3,181960,545880,Online,Efectivo,USD,2024,12
1552,2024-04-21,859,33,4,1134,3,89500,268500,Teléfono,Tarjeta crédito,ARS,2024,4
1553,2024-11-12,380,13,4,1179,1,4403730,4403730,Online,Cheque,USD,2024,11
1554,2024-11-30,249,13,4,1186,1,317500,317500,Teléfono,Tarjeta débito,ARS,2024,11
1555,2023-09-08,72,44,3,1018,2,2889610,5779220,Online,Tarjeta débito,USD,2023,9
1556,2023-08-21,197,11,3,1197,5,136600,683000,Online,Tarjeta crédito,USD,2023,8
1557,2024-05-02,253,46,4,1097,5,147370,736850,Campo,Tarjeta crédito,USD,2024,5
1558,2023-12-07,358,33,4,1034,1,202300,202300,Mostrador,Transferencia,USD,2023,12
1559,2024-11-18,299,35,1,1300,1,243130,243130,Campo,Transferencia,USD,2024,11
1560,2024-12-04,734,25,4,1187,1,3709990,3709990,Mostrador,Transferencia,ARS,2024,12
1561,2023-11-21,60,49,1,1048,1,5928710,5928710,Mostrador,Efectivo,USD,2023,11
1562,2023-09-17,357,19,1,1111,1,195750,195750,Online,Efectivo,USD,2023,9
1563,2024-11-01,157,4,4,1247,4,3837230,15348920,Mostrador,Efectivo,ARS,2024,11
1564,2023-10-29,342,15,1,1071,3,30090,90270,Teléfono,Tarjeta crédito,USD,2023,10
1565,2024-11-13,974,13,4,1017,3,142240,426720,Campo,Cheque,USD,2024,11
1566,2023-12-11,382,35,1,1079,5,4784970,23924850,Mostrador,Tarjeta débito,ARS,2023,12
1567,2024-07-03,202,32,1,1212,1,89760,89760,Campo,Cheque,ARS,2024,7
1568,2023-04-15,267,28,2,1017,4,346750,1387000,Online,Tarjeta crédito,USD,2023,4
1569,2024-05-16,35,14,1,1108,1,6346530,6346530,Online,Efectivo,ARS,2024,5
1570,2023-12-18,255,38,4,1177,1,2070480,2070480,Campo,Cheque,USD,2023,12
1571,2024-04-05,535,16,1,1228,1,133060,133060,Online,Cheque,USD,2024,4
1572,2023-07-04,165,16,1,1019,3,256530,769590,Campo,Tarjeta débito,USD,2023,7
1573,2024-09-17,28,5,1,1230,1,31520,31520,Teléfono,Tarjeta crédito,USD,2024,9
1574,2024-11-24,372,16,1,1248,3,420890,1262670,Mostrador,Efectivo,USD,2024,11
1575,2023-08-26,351,6,4,1209,1,4239600,4239600,Mostrador,Transferencia,ARS,2023,8
1576,2023-04-15,314,51,1,1216,1,1844010,1844010,Online,Transferencia,ARS,2023,4
1577,2023-01-26,53,10,3,1201,1,368730,368730,Teléfono,Efectivo,USD,2023,1
1578,2024-06-05,284,36,4,1257,1,285200,285200,Teléfono,Tarjeta crédito,USD,2024,6
1579,2024-04-27,298,6,4,1106,1,4205590,4205590,Online,Tarjeta débito,ARS,2024,4
1580,2024-02-21,475,53,4,1026,1,29390,29390,Campo,Efectivo,USD,2024,2
1581,2023-09-12,85,43,1,1271,3,255370,766110,Campo,Tarjeta débito,ARS,2023,9
1582,2023-12-02,349,20,1,1271,1,2652020,2652020,Campo,Tarjeta débito,ARS,2023,12
1583,2024-04-14,636,46,4,1121,1,2017250,2017250,Teléfono,Efectivo,ARS,2024,4
1584,2023-12-31,207,57,4,1245,5,113650,568250,Mostrador,Transferencia,USD,2023,12
1585,2024-12-28,417,60,3,1066,5,70530,352650,Teléfono,Transferencia,USD,2024,12
1586,2023-05-30,165,58,3,1228,1,61400,61400,Teléfono,Efectivo,USD,2023,5
1587,2024-08-02,559,2,1,1137,4,256100,1024400,Campo,Tarjeta débito,USD,2024,8
1588,2023-12-05,371,21,1,1194,3,79410,238230,Online,Cheque,USD,2023,12
1589,2023-12-12,156,36,4,1194,1,4049790,4049790,Mostrador,Transferencia,ARS,2023,12
1590,2024-08-27,266,6,4,1146,1,170420,170420,Teléfono,Tarjeta crédito,ARS,2024,8
1591,2024-07-30,279,34,2,1145,1,2899260,2899260,Teléfono,Efectivo,ARS,2024,7
1592,2024-12-29,988,57,4,1072,2,5179450,10358900,Mostrador,Tarjeta débito,ARS,2024,12
1593,2023-05-21,5,14,1,1192,2,291410,582820,Online,Efectivo,USD,2023,5
1594,2023-04-25,82,19,1,1044,2,57590,115180,Mostrador,Cheque,USD,2023,4
1595,2024-09-03,119,27,4,1157,1,308670,308670,Mostrador,Cheque,ARS,2024,9
1596,2024-03-27,774,13,4,1016,1,227080,227080,Mostrador,Tarjeta crédito,ARS,2024,3
1597,2023-10-28,125,22,2,1078,5,280500,1402500,Teléfono,Efectivo,USD,2023,10
1598,2023-03-29,303,21,1,1052,1,41260,41260,Mostrador,Transferencia,USD,2023,3
1599,2023-04-04,215,52,1,1002,1,167910,167910,Online,Tarjeta crédito,ARS,2023,4
1600,2024-12-02,28,42,3,1232,1,2126270,2126270,Campo,Tarjeta débito,ARS,2024,12
1601,2023-07-30,269,16,1,1061,2,4470750,8941500,Online,Cheque,USD,2023,7
1602,2023-11-13,25,1,4,1132,1,4219540,4219540,Online,Efectivo,ARS,2023,11
1603,2023-09-06,7,46,4,1052,1,430330,430330,Mostrador,Efectivo,USD,2023,9
1604,2023-11-22,194,36,4,1297,2,54720,109440,Online,Efectivo,ARS,2023,11
1605,2023-03-18,80,14,1,1180,1,2180810,2180810,Online,Efectivo,USD,2023,3
1606,2024-01-22,442,4,4,1031,5,177540,887700,Mostrador,Transferencia,USD,2024,1
1607,2023-03-16,322,14,1,1155,1,277310,277310,Teléfono,Transferencia,ARS,2023,3
1608,2024-11-07,36,20,1,1121,1,329340,329340,Online,Cheque,ARS,2024,11
1609,2023-09-14,258,43,1,1051,1,3157440,3157440,Campo,Cheque,ARS,2023,9
1610,2024-02-14,113,35,1,1095,1,318190,318190,Teléfono,Tarjeta crédito,USD,2024,2
1611,2024-11-29,294,46,4,1176,4,49920,199680,Online,Tarjeta crédito,USD,2024,11
1612,2024-06-15,714,32,1,1011,1,170930,170930,Online,Efectivo,USD,2024,6
1613,2024-02-06,14,21,1,1012,4,281450,1125800,Mostrador,Efectivo,ARS,2024,2
1614,2023-11-13,155,4,4,1045,2,1844510,3689020,Online,Tarjeta débito,USD,2023,11
1615,2023-11-16,399,49,1,1290,1,90700,90700,Teléfono,Efectivo,ARS,2023,11
1616,2024-07-05,597,53,4,1205,4,5370390,21481560,Campo,Tarjeta crédito,USD,2024,7
1617,2024-12-30,140,20,1,1219,1,303390,303390,Mostrador,Tarjeta crédito,USD,2024,12
1618,2024-06-27,371,35,1,1104,3,307630,922890,Mostrador,Tarjeta crédito,USD,2024,6
1619,2024-03-04,427,13,4,1256,3,280360,841080,Online,Tarjeta débito,ARS,2024,3
1620,2024-09-10,97,30,1,1248,1,277200,277200,Campo,Tarjeta crédito,USD,2024,9
1621,2023-12-22,185,39,2,1021,3,301820,905460,Teléfono,Tarjeta crédito,USD,2023,12
1622,2023-03-07,342,2,1,1041,5,240720,1203600,Online,Efectivo,USD,2023,3
1623,2024-03-09,870,2,1,1278,4,2057970,8231880,Mostrador,Cheque,ARS,2024,3
1624,2024-12-20,492,19,1,1277,1,4684590,4684590,Mostrador,Tarjeta crédito,USD,2024,12
1625,2023-07-12,189,30,1,1195,1,5571410,5571410,Teléfono,Tarjeta débito,ARS,2023,7
1626,2024-07-27,82,2,1,1071,4,270390,1081560,Campo,Tarjeta débito,ARS,2024,7
1627,2023-08-09,300,6,4,1270,2,375440,750880,Online,Transferencia,ARS,2023,8
1628,2024-02-09,180,59,2,1226,1,81680,81680,Teléfono,Efectivo,ARS,2024,2
1629,2023-04-17,386,16,1,1073,1,5747740,5747740,Online,Transferencia,ARS,2023,4
1630,2023-12-18,349,15,1,1249,4,418760,1675040,Teléfono,Tarjeta débito,USD,2023,12
1631,2024-10-08,967,1,4,1199,5,253040,1265200,Mostrador,Efectivo,USD,2024,10
1632,2023-11-20,105,38,4,1076,5,235660,1178300,Teléfono,Transferencia,ARS,2023,11
1633,2024-06-30,381,9,4,1275,3,131060,393180,Teléfono,Transferencia,ARS,2024,6
1634,2024-11-05,722,9,4,1283,2,5041600,10083200,Teléfono,Tarjeta crédito,USD,2024,11
1635,2024-12-12,329,35,1,1146,1,3480170,3480170,Mostrador,Cheque,USD,2024,12
1636,2023-09-15,249,43,1,1013,1,113650,113650,Online,Cheque,USD,2023,9
1637,2023-12-04,72,42,3,1129,5,427040,2135200,Online,Tarjeta crédito,ARS,2023,12
1638,2023-06-17,161,12,3,1230,5,442090,2210450,Campo,Cheque,USD,2023,6
1639,2024-12-29,133,22,2,1085,2,144870,289740,Teléfono,Transferencia,USD,2024,12
1640,2024-12-11,240,20,1,1162,1,3882820,3882820,Online,Transferencia,USD,2024,12
1641,2024-02-14,78,1,4,1051,3,171060,513180,Online,Efectivo,USD,2024,2
1642,2024-11-18,570,4,4,1215,2,207880,415760,Teléfono,Tarjeta débito,USD,2024,11
1643,2024-01-24,461,2,1,1001,1,213380,213380,Campo,Tarjeta débito,ARS,2024,1
1644,2024-05-16,125,57,4,1123,5,198050,990250,Campo,Transferencia,ARS,2024,5
1645,2023-04-08,11,15,1,1288,1,2170870,2170870,Mostrador,Cheque,ARS,2023,4
1646,2024-10-07,468,16,1,1200,3,3480610,10441830,Mostrador,Transferencia,ARS,2024,10
1647,2023-05-21,27,35,1,1183,3,4960950,14882850,Online,Cheque,USD,2023,5
1648,2024-11-14,207,51,1,1216,1,2421140,2421140,Mostrador,Transferencia,ARS,2024,11
1649,2024-11-02,222,32,1,1240,1,72250,72250,Teléfono,Tarjeta crédito,USD,2024,11
1650,2024-08-17,312,13,4,1128,1,2168420,2168420,Online,Tarjeta crédito,USD,2024,8
1651,2023-02-09,382,5,1,1068,2,122000,244000,Campo,Tarjeta crédito,USD,2023,2
1652,2023-11-08,250,37,3,1155,1,5472290,5472290,Online,Tarjeta crédito,ARS,2023,11
1653,2023-10-16,315,52,1,1082,1,152480,152480,Campo,Cheque,USD,2023,10
1654,2023-11-23,208,14,1,1142,1,224070,224070,Online,Transferencia,ARS,2023,11
1655,2023-04-07,109,9,4,1041,4,4944940,19779760,Teléfono,Transferencia,ARS,2023,4
1656,2024-12-14,296,31,3,1239,2,137590,275180,Teléfono,Efectivo,ARS,2024,12
1657,2024-02-29,402,25,4,1003,3,349160,1047480,Campo,Tarjeta débito,USD,2024,2
1658,2023-11-08,61,25,4,1094,1,5457400,5457400,Mostrador,Transferencia,USD,2023,11
1659,2023-12-03,122,43,1,1059,1,58550,58550,Online,Tarjeta crédito,USD,2023,12
1660,2023-12-17,239,5,1,1228,1,325750,325750,Mostrador,Tarjeta crédito,USD,2023,12
1661,2024-04-20,106,4,4,1018,1,134910,134910,Mostrador,Efectivo,ARS,2024,4
1662,2024-01-18,791,36,4,1239,1,110610,110610,Campo,Cheque,ARS,2024,1
1663,2024-12-09,36,41,3,1074,4,233230,932920,Mostrador,Tarjeta débito,ARS,2024,12
1664,2023-12-31,38,4,4,1201,3,1518860,4556580,Mostrador,Cheque,USD,2023,12
1665,2024-12-29,72,4,4,1169,1,185090,185090,Teléfono,Efectivo,ARS,2024,12
1666,2024-11-21,568,52,1,1264,1,1654720,1654720,Online,Efectivo,ARS,2024,11
1667,2023-08-17,167,58,3,1160,1,127320,127320,Mostrador,Tarjeta débito,USD,2023,8
1668,2024-12-12,221,6,4,1181,5,371820,1859100,Teléfono,Efectivo,ARS,2024,12
1669,2023-05-08,76,36,4,1169,1,364740,364740,Mostrador,Tarjeta débito,ARS,2023,5
1670,2024-11-11,722,49,1,1206,1,333710,333710,Online,Tarjeta crédito,ARS,2024,11
1671,2023-11-29,211,52,1,1009,1,107910,107910,Online,Tarjeta crédito,ARS,2023,11
1672,2024-11-28,228,19,1,1131,4,218750,875000,Campo,Efectivo,USD,2024,11
1673,2024-11-25,737,35,1,1287,4,123820,495280,Online,Transferencia,USD,2024,11
1674,2024-11-08,453,46,4,1115,2,2686700,5373400,Mostrador,Tarjeta débito,ARS,2024,11
1675,2024-11-04,766,19,1,1152,3,148760,446280,Online,Tarjeta crédito,ARS,2024,11
1676,2023-11-08,156,43,1,1087,2,30830,61660,Campo,Efectivo,ARS,2023,11
1677,2023-03-30,363,32,1,1095,4,4992080,19968320,Campo,Transferencia,USD,2023,3
1678,2023-12-05,149,50,3,1231,5,4629310,23146550,Campo,Efectivo,ARS,2023,12
1679,2023-07-10,318,39,2,1186,1,199640,199640,Teléfono,Cheque,ARS,2023,7
1680,2024-08-02,791,35,1,1114,5,217220,1086100,Mostrador,Tarjeta crédito,ARS,2024,8
1681,2023-11-19,376,51,1,1274,1,182110,182110,Online,Cheque,ARS,2023,11
1682,2024-12-25,231,15,1,1029,1,78460,78460,Mostrador,Cheque,USD,2024,12
1683,2024-06-04,912,54,2,1203,5,118340,591700,Campo,Tarjeta débito,USD,2024,6
1684,2024-11-13,702,32,1,1002,1,2991720,2991720,Campo,Tarjeta débito,ARS,2024,11
1685,2023-05-26,225,6,4,1078,1,153640,153640,Online,Cheque,ARS,2023,5
1686,2024-11-24,475,39,2,1119,1,3333900,3333900,Campo,Tarjeta débito,ARS,2024,11
1687,2024-12-10,577,52,1,1231,4,266880,1067520,Campo,Cheque,USD,2024,12
1688,2023-12-28,108,57,4,1098,1,301820,301820,Campo,Efectivo,USD,2023,12
1689,2024-04-27,80,32,1,1117,1,1744310,1744310,Teléfono,Cheque,USD,2024,4
